OrderID,Carrier,Origin,Distance_KM,Weight_KG,Cost_USD,Emission_Factor,CO2_kg
1610,Rail-Link,London,4661,831.6538646084218,4309.503468342917,0.03,116.29015988819562
1611,Air-Express,Shanghai,4878,3156.3966595671945,7780.858950254041,0.5,7698.451452684388
1612,Air-Express,London,4034,2585.277174366892,4498.982906285603,0.5,5214.50406069802
1613,Air-Express,New York,4393,2930.0697278326297,6502.190868923845,0.5,6435.8981571843715
1614,Ocean-Freight,Shanghai,14601,1254.836943283692,4036.6437818668096,0.01,183.21874208885188
1615,Rail-Link,London,4226,4542.262327222968,4077.64604914994,0.03,575.8680178453279
1616,Air-Express,Shanghai,1657,4184.083092706623,3653.5821130389872,0.5,3466.512842307437
1617,Ground-Truck,Shanghai,13602,14.873441359258544,7174.14098181838,0.11,22.253940430549818
1618,Air-Express,London,14037,1462.6572155302897,666.0116935375407,0.5,10265.659667199337
1619,Ocean-Freight,New York,12010,3286.059879341504,5356.669747531672,0.01,394.65579150891466
1620,Ground-Truck,Shanghai,13624,4862.808567418513,1179.6131041192418,0.11,7287.599431476081
1621,Rail-Link,Singapore,7569,401.30136132223777,1747.4470931900364,0.03,91.12350011544054
1622,Rail-Link,New York,509,3597.3916179957423,835.9225189920935,0.03,54.932170006794976
1623,Rail-Link,Shanghai,4187,2664.8369047917618,6321.484237491805,0.03,334.73016361089316
1624,Air-Express,Singapore,13240,3375.325229745128,7780.274797167861,0.5,22344.65302091275
1625,Rail-Link,Shanghai,13886,1682.5931525565136,1037.5197648161857,0.03,700.9346554919924
1626,Ground-Truck,Shanghai,2290,3489.4506718002885,2206.300553689416,0.11,878.9926242264926
1627,Air-Express,Singapore,4274,2779.07931448691,2624.306391118403,0.5,5938.892495058526
1628,Air-Express,Singapore,10794,4715.300708410831,6427.612443377907,0.5,25448.477923293256
1629,Air-Express,New York,7627,3385.657165374139,7616.130530651457,0.5,12911.203600154278
1630,Ground-Truck,Shanghai,14089,2905.255379959079,6668.319563537383,0.11,4502.535735306781
1631,Air-Express,London,11676,2453.3004513986866,502.6607833856627,0.5,14322.368035265532
1632,Ground-Truck,Singapore,1316,732.6877074493229,3366.822324963413,0.11,106.063872530364
1633,Ocean-Freight,Singapore,8062,3919.475527469509,7986.067841792137,0.01,315.9881170245918
1634,Ground-Truck,Shanghai,12628,1495.5627154596814,2937.0511715267626,0.11,2077.456256790734
1635,Air-Express,New York,9239,987.0513614821892,5365.670187609558,0.5,4559.683764366973
1636,Air-Express,Shanghai,4227,1820.3857195427645,3009.013603313019,0.5,3847.3852182536325
1637,Ocean-Freight,London,6206,1810.485210571541,5100.941375123262,0.01,112.35871216806983
1638,Ocean-Freight,London,1120,513.5401698492306,6013.434174996677,0.01,5.751649902311383
1639,Ground-Truck,London,11820,2550.7914119312263,164.59853702918406,0.11,3316.5389937929804
1640,Ocean-Freight,London,3031,930.1116319469086,5974.92847714953,0.01,28.191683564310804
1641,Rail-Link,New York,3058,2356.7751253804777,602.2706601211327,0.03,216.21055000240503
1642,Ground-Truck,Singapore,6869,3310.9827312800785,5928.389693342196,0.11,2501.7454419279143
1643,Ground-Truck,New York,5822,1021.6435347027524,2595.74718980996,0.11,654.2809524943366
1644,Rail-Link,Shanghai,7889,4726.07273508538,1860.9235805784688,0.03,1118.519634212657
1645,Rail-Link,Singapore,7831,2571.686838352713,7478.391621868213,0.03,604.1663889342029
1646,Rail-Link,New York,8664,4489.404363903729,4264.817834075268,0.03,1166.8859822658574
1647,Air-Express,London,5538,4230.601857956514,7009.637175837111,0.5,11714.536544681587
1648,Ground-Truck,London,8579,4211.25239350434,5259.298555826292,0.11,3974.1167712261113
1649,Ocean-Freight,New York,6881,1084.7628340755891,1418.109809240882,0.01,74.64253061274128
1650,Ocean-Freight,London,6688,602.2035493351102,2355.3493069442798,0.01,40.27537337953217
1651,Ocean-Freight,Shanghai,2070,2105.9797035328525,5082.288488425905,0.01,43.59377986313005
1652,Ground-Truck,London,5523,523.6313080823481,5127.148425372853,0.11,318.121728599269
1653,Ground-Truck,Shanghai,3005,2375.945612927616,2861.824006059365,0.11,785.3688223532235
1654,Ground-Truck,Shanghai,3775,2617.9444966426927,3580.503782534652,0.11,1087.101452230878
1655,Ground-Truck,London,10646,2201.260727967501,4846.162542717541,0.11,2577.8083880936224
1656,Air-Express,New York,860,4825.106318641677,7946.818663679054,0.5,2074.7957170159207
1657,Rail-Link,London,6603,4041.202155434436,530.8441732251104,0.03,800.5217349700075
1658,Ocean-Freight,Singapore,6872,484.5501009380261,2683.588681807548,0.01,33.29828293646115
1659,Air-Express,New York,162,1394.1792973700428,3124.6900461837117,0.5,112.92852308697347
1660,Air-Express,Singapore,10458,3326.6419354378104,6782.492402450974,0.5,17395.01068040431
1661,Air-Express,London,3705,2377.395785956379,1904.2424777766191,0.5,4404.125693484192
1662,Air-Express,New York,3410,2230.3569713478096,7135.347498033321,0.5,3802.7586361480157
1663,Rail-Link,Shanghai,8233,2549.8649899891598,2885.387015969199,0.03,629.7911538774225
1664,Ground-Truck,London,13598,999.2246253677788,2155.6301793214984,0.11,1494.6202101326162
1665,Air-Express,New York,4552,3810.665617835932,289.6047306451724,0.5,8673.074946194582
1666,Ocean-Freight,Singapore,7000,3770.2607494136055,419.3732085618067,0.01,263.9182524589524
1667,Rail-Link,Singapore,10639,4565.894635011563,4121.484623931088,0.03,1457.2965906566403
1668,Air-Express,Singapore,9317,506.5273117083565,2119.954141141465,0.5,2359.6574815933786
1669,Ocean-Freight,Singapore,8672,1898.1752254562364,282.7555032966176,0.01,164.6097555515648
1670,Rail-Link,London,1543,636.1344054173284,2891.082846484919,0.03,29.44666162676813
1671,Ground-Truck,Singapore,3361,1413.9242340914293,260.9570682530284,0.11,522.7419285859423
1672,Air-Express,Singapore,3423,2679.6329483438394,3546.784813830295,0.5,4586.191791090481
1673,Air-Express,Shanghai,13530,3907.718257605052,2701.939626299963,0.5,26435.714012698176
1674,Ground-Truck,London,9639,3058.03121910176,2299.4136892439687,0.11,3242.399921301405
1675,Air-Express,Shanghai,9262,187.3064484496749,6155.489145355959,0.5,867.4161627704444
1676,Ground-Truck,New York,10798,3298.688051259777,7010.151408722866,0.11,3918.115693525337
1677,Rail-Link,Shanghai,5107,3799.963207097043,4862.89489159122,0.03,582.192362959338
1678,Ocean-Freight,Singapore,12332,4853.4863822728885,7612.280968887464,0.01,598.5319406618926
1679,Rail-Link,Singapore,11263,3999.939016589466,7344.11621872336,0.03,1351.5393943154145
1680,Rail-Link,New York,4810,2769.325935675353,1502.844970663882,0.03,399.6137325179534
1681,Air-Express,Singapore,3089,605.451455334663,7138.960337414579,0.5,935.1197727643871
1682,Ground-Truck,Singapore,774,2198.338424210636,7666.631607522351,0.11,187.1665334372935
1683,Rail-Link,Singapore,6225,3897.143000747041,5124.065278579024,0.03,727.7914553895099
1684,Rail-Link,Singapore,11396,222.3553812541748,2422.281097374552,0.03,76.01885774317729
1685,Rail-Link,Shanghai,4036,1290.281680082088,676.6837374825686,0.03,156.2273058243392
1686,Air-Express,Shanghai,12615,3125.485424234243,4558.187429438258,0.5,19713.99931335749
1687,Ground-Truck,Singapore,7901,4268.167461580767,5018.621226943643,0.11,3709.50702253446
1688,Rail-Link,New York,4777,3700.3430033680575,801.6353721832344,0.03,530.2961558126763
1689,Ground-Truck,Shanghai,13295,2294.934647119451,4022.8304750237226,0.11,3356.227174679841
1690,Ocean-Freight,New York,11388,2940.840861425163,3938.680155648376,0.01,334.9029572990975
1691,Air-Express,Singapore,10693,2067.310634557427,7798.4086554465075,0.5,11052.876307661283
1692,Ground-Truck,London,13141,698.8433646787523,6808.227667153129,0.11,1010.1850720767833
1693,Ocean-Freight,New York,10993,3522.0668713041014,4320.402640122378,0.01,387.18081116245986
1694,Air-Express,New York,13463,1457.8241864883043,4281.078271835889,0.5,9813.34351134602
1695,Air-Express,New York,13822,4308.328102696039,3979.6670822450665,0.5,29774.85551773233
1696,Air-Express,Shanghai,7109,3896.026857820007,1690.7218091811962,0.5,13848.427466121215
1697,Air-Express,Singapore,10004,1514.7949399270408,7809.915832684493,0.5,7577.004289515058
1698,Ground-Truck,Shanghai,4637,1959.7556721204835,4066.366486253644,0.11,999.612575678495
1699,Rail-Link,London,13104,621.2053440006654,1931.9810407347209,0.03,244.20824483354158
1700,Air-Express,Singapore,12114,1376.008717135445,4072.6636213309503,0.5,8334.484799689391
1701,Air-Express,London,916,1876.764637399544,7442.22900593939,0.5,859.5582039289911
1702,Ocean-Freight,New York,14887,4185.333440890188,4451.386564532459,0.01,623.0705893453223
1703,Air-Express,Singapore,174,514.0571975741619,2857.585931888257,0.5,44.72297618895209
1704,Ground-Truck,Singapore,3577,297.9371491014645,1787.416573371288,0.11,117.22933005695323
1705,Ocean-Freight,London,1186,466.1155014175528,5598.469195097374,0.01,5.528129846812176
1706,Rail-Link,New York,4570,1809.8674050441452,5211.160577374619,0.03,248.1328212315523
1707,Ocean-Freight,New York,12389,323.4914319790656,7603.023092308131,0.01,40.077353507886436
1708,Air-Express,New York,928,4478.770222058579,331.5942304104871,0.5,2078.1493830351806
1709,Air-Express,Singapore,13095,900.5385198914933,5225.231933982316,0.5,5896.275958989552
1710,Ocean-Freight,Singapore,7544,223.68913984460733,2799.6197498167976,0.01,16.87510870987718
1711,Ocean-Freight,Shanghai,4920,3486.737347991676,4080.276831515308,0.01,171.54747752119044
1712,Air-Express,Shanghai,6475,2527.58267954088,6019.46797063568,0.5,8183.048925013598
1713,Air-Express,London,2615,558.1426010468032,4231.717370709026,0.5,729.7714508686951
1714,Ocean-Freight,Singapore,5981,4892.411857307539,4766.302893694538,0.01,292.61515318556394
1715,Rail-Link,London,11673,1228.646279400208,3230.5962093949115,0.03,430.25964058315884
1716,Ground-Truck,London,5298,2529.895837511638,2508.6200501660333,0.11,1474.3726961850325
1717,Rail-Link,New York,8513,1207.0635620477549,6003.996907455839,0.03,308.27196311137607
1718,Ground-Truck,Singapore,5868,4481.360537310525,4290.417843472346,0.11,2892.6285996231973
1719,Rail-Link,London,13124,1232.1255335727028,7643.836166073992,0.03,485.11246507824455
1720,Air-Express,Shanghai,3691,4286.628392211103,2783.260383882612,0.5,7910.97269782559
1721,Ground-Truck,New York,11013,666.0996915360336,223.4682817092344,0.11,806.933149317497
1722,Rail-Link,Singapore,1403,2500.453311657361,943.1544730715664,0.03,105.24407988765832
1723,Ground-Truck,London,10412,4449.3399314276985,2427.564251426142,0.11,5095.9180102627715
1724,Ground-Truck,New York,12102,4566.017590124447,7526.6308727032765,0.11,6078.373936325467
1725,Ground-Truck,New York,7313,3688.9848915785497,2017.035013437264,0.11,2967.530116332533
1726,Air-Express,New York,8032,3065.20784134103,7525.185348759549,0.5,12309.874690825576
1727,Ocean-Freight,New York,2247,1184.5877992241226,6409.851774669071,0.01,26.617687848566035
1728,Rail-Link,London,3581,1187.8322849835954,6248.3134073938245,0.03,127.60882237578765
1729,Ocean-Freight,Shanghai,13931,1126.6639801141832,100.54761979949494,0.01,156.95555906970688
1730,Air-Express,Singapore,5185,4850.18932248667,533.1353786234258,0.5,12574.115818546692
1731,Rail-Link,London,3216,3868.02204629582,3012.7213108947512,0.03,373.1867670266207
1732,Rail-Link,Singapore,7755,598.7323909647694,6874.611210667518,0.03,139.2950907579536
1733,Ocean-Freight,Shanghai,13511,4289.020964736835,6082.335989942087,0.01,579.4896225455936
1734,Ocean-Freight,London,12851,3167.3052712350345,3987.1875767479887,0.01,407.03040040641434
1735,Rail-Link,Shanghai,7096,4448.257553995041,6541.360307092817,0.03,946.9450680944643
1736,Ground-Truck,Singapore,6779,1745.0841858661468,2081.64657384926,0.11,1301.291826558527
1737,Ground-Truck,Shanghai,6531,4405.267177050361,2990.1676338527877,0.11,3164.78799266475
1738,Ground-Truck,Singapore,5263,4121.755671775304,6087.1867701632245,0.11,2386.2080110608767
1739,Rail-Link,London,10315,752.7072693364079,198.29380939875176,0.03,232.9252644961514
1740,Air-Express,New York,1888,3441.214255448436,5503.471112150219,0.5,3248.506257143323
1741,Ocean-Freight,Shanghai,4025,1840.7473359957,1490.72633191021,0.01,74.09008027382693
1742,Ocean-Freight,Shanghai,9728,1561.3079039083816,6037.361316854805,0.01,151.8840328922074
1743,Rail-Link,Shanghai,13828,507.4393693901271,577.3324745307341,0.03,210.50614799780033
1744,Ocean-Freight,Singapore,6427,2683.4103515674183,6155.578314345183,0.01,172.46278329523798
1745,Rail-Link,London,8056,4871.538351829622,6777.552894634923,0.03,1177.3533888701832
1746,Ground-Truck,London,7103,830.8028512971854,7820.640725562681,0.11,649.1311918040298
1747,Air-Express,Singapore,14116,775.593879523946,6668.763295907028,0.5,5474.141601680011
1748,Air-Express,London,11453,4255.590096540672,6851.646687618803,0.5,24369.63668784016
1749,Ground-Truck,Singapore,4732,1412.211176263179,6470.513762873311,0.11,735.0841614685099
1750,Air-Express,Shanghai,2369,4149.2596936718855,595.5683109649152,0.5,4914.798107154349
1751,Ground-Truck,Singapore,2827,627.3219032168209,1464.7408410006913,0.11,195.0782922433348
1752,Air-Express,London,13213,646.6848842318416,5986.831238457196,0.5,4272.323687677661
1753,Air-Express,London,6304,180.448698269539,6705.6680763830345,0.5,568.7742969455869
1754,Ground-Truck,New York,6978,1087.8016558079012,6996.264068389148,0.11,834.9747949650288
1755,Ocean-Freight,Singapore,13694,842.1772519574563,7689.188675998311,0.01,115.32775288305407
1756,Rail-Link,London,9413,2613.089298514481,3022.1060083466987,0.03,737.9102870075043
1757,Ocean-Freight,London,9750,4326.496697129664,3490.952353142236,0.01,421.8334279701423
1758,Ground-Truck,Shanghai,3762,4253.493943522654,3050.74465380081,0.11,1760.1808637085448
1759,Air-Express,New York,14143,254.8649924197151,4345.755625259761,0.5,1802.2777938960153
1760,Ocean-Freight,London,155,2427.549224261533,1450.2132702208955,0.01,3.762701297605376
1761,Ground-Truck,Shanghai,14470,4458.034797064379,3125.606492054224,0.11,7095.853986487372
1762,Rail-Link,Singapore,6598,340.55129513281366,3391.301589800327,0.03,67.40872335858914
1763,Ocean-Freight,London,8034,1419.0195947903833,6058.652941484221,0.01,114.0040342454594
1764,Rail-Link,Singapore,6057,4179.213337435077,4902.117424376653,0.03,759.4048555453278
1765,Ground-Truck,Singapore,591,3032.9990536442765,1773.7902271468424,0.11,197.17526847741442
1766,Air-Express,Shanghai,1176,4618.91114904151,4078.349993508536,0.5,2715.9197556364074
1767,Ground-Truck,Singapore,6559,1431.0422808772753,4085.0146522052178,0.11,1032.4826952301453
1768,Air-Express,Singapore,2566,2532.826432365277,5825.931208312568,0.5,3249.6163127246505
1769,Air-Express,New York,12556,3659.750746656074,7676.239518581966,0.5,22975.915187506835
1770,Rail-Link,New York,14601,2118.027371747369,7607.512099286615,0.03,927.7595296465001
1771,Rail-Link,Singapore,9586,2823.1547501163136,3140.6109632584757,0.03,811.8828430384494
1772,Rail-Link,Shanghai,12433,2749.115765063369,7066.047581251875,0.03,1025.3926892109857
1773,Rail-Link,New York,13215,1971.01315174531,629.4623283085496,0.03,781.4081640094281
1774,Ocean-Freight,London,14528,3733.399601852503,6930.322969879055,0.01,542.3882941571317
1775,Ground-Truck,London,2550,4163.0811231904,5935.682796537185,0.11,1167.7442550549072
1776,Ocean-Freight,Shanghai,861,3656.089218659026,4488.754145478763,0.01,31.47892817265421
1777,Rail-Link,New York,10811,3183.072938896835,3627.081774117882,0.03,1032.3660462724104
1778,Ground-Truck,Shanghai,13354,1295.8011275151766,3998.29607490422,0.11,1903.4541082521437
1779,Air-Express,New York,3054,4129.558144813557,1075.8119728680867,0.5,6305.835287130301
1780,Air-Express,New York,12971,3773.388890502524,3090.2497842484568,0.5,24472.31364935412
1781,Ocean-Freight,New York,7780,4314.142921322881,1221.85643693568,0.01,335.6403192789202
1782,Air-Express,Singapore,1280,2306.067662575957,1380.0461758086965,0.5,1475.8833040486124
1783,Ground-Truck,Shanghai,1793,1919.2778315486803,4202.806200359934,0.11,378.53916671634624
1784,Air-Express,London,9485,3668.716093526165,2712.640526098491,0.5,17398.886073547837
1785,Ground-Truck,Shanghai,9933,1659.1916611891768,2130.7319880276764,0.11,1812.8825847651303
1786,Ocean-Freight,London,13302,891.7739741314318,2864.288236552675,0.01,118.62377403896306
1787,Air-Express,Shanghai,11799,4483.269809236208,5204.798374571625,0.5,26449.050239589007
1788,Ground-Truck,Shanghai,7253,3818.1387503529313,148.65171059863215,0.11,3046.225639194079
1789,Rail-Link,London,5925,3032.620199626272,6947.1479803619895,0.03,539.0482404835698
1790,Ground-Truck,Shanghai,7938,1577.168979927965,3927.593924678431,0.11,1377.1524098935004
1791,Ocean-Freight,Shanghai,6847,4183.840579223449,7329.469884566716,0.01,286.4675644594295
1792,Rail-Link,London,12140,757.1035634974725,5196.953557704823,0.03,275.7371178257795
1793,Rail-Link,Shanghai,11667,2731.841274316441,6992.835623592438,0.03,956.1717644234974
1794,Air-Express,New York,6831,4278.15913941941,4287.285009942029,0.5,14612.052540686995
1795,Ocean-Freight,Singapore,2222,3199.9365125220625,6450.966041316212,0.01,71.10258930824023
1796,Rail-Link,Shanghai,14867,159.5677440795406,7290.38519991364,0.03,71.1688095369159
1797,Air-Express,London,6816,4611.528171308005,6342.416148079709,0.5,15716.088007817682
1798,Rail-Link,New York,10699,3120.680744828241,790.4767657432831,0.03,1001.6448986675205
1799,Ground-Truck,London,2887,3413.9553609594727,189.95712534042053,0.11,1084.1698039798998
1800,Rail-Link,Shanghai,6825,3363.211700092608,2483.4856539172547,0.03,688.6175955939615
1801,Air-Express,New York,1537,1302.373257453267,6433.960353347129,0.5,1000.8738483528356
1802,Ground-Truck,Shanghai,1307,3500.41620935028,1680.6221022589236,0.11,503.25483841828975
1803,Ocean-Freight,New York,5128,4518.88475529823,6687.306598635949,0.01,231.72841025169325
1804,Rail-Link,London,13823,1663.13941118337,4872.514057666204,0.03,689.6872824236317
1805,Rail-Link,Singapore,1413,1092.148771660201,7173.998533150402,0.03,46.29618643067592
1806,Ground-Truck,London,11224,3646.16686878124,5121.668872634263,0.11,4501.70346287207
1807,Air-Express,Shanghai,11724,31.81456857949477,5743.88521601592,0.5,186.49700101299837
1808,Ground-Truck,London,6581,2133.1403512606303,1343.599784393666,0.11,1544.201631681083
1809,Ground-Truck,Shanghai,11050,984.305240172964,3474.705113209681,0.11,1196.4230194302377
1810,Ocean-Freight,London,8210,1372.0687952339226,6960.408495178653,0.01,112.64684808870504
1811,Rail-Link,Shanghai,7968,3780.8228800002303,5934.6882116882925,0.03,903.767901235255
1812,Ocean-Freight,Singapore,10560,4142.461193433372,571.553367341681,0.01,437.44390202656405
1813,Air-Express,London,12892,2952.44509798905,7422.716516003155,0.5,19031.461101637415
1814,Rail-Link,Singapore,4009,3970.698233923453,1045.5707286019783,0.03,477.55587659397366
1815,Air-Express,Shanghai,14028,4095.2444701094537,5560.909460166816,0.5,28724.044713347706
1816,Air-Express,New York,3349,3424.92471584898,1637.2269912190525,0.5,5735.036436689118
1817,Ground-Truck,Shanghai,7511,3180.0980992982286,2956.3682264750328,0.11,2627.428850621189
1818,Ground-Truck,London,14886,1520.0995166236007,7905.881265446224,0.11,2489.102154490481
1819,Ground-Truck,London,2969,3404.227454569874,2031.445636929377,0.11,1111.7866443879752
1820,Ocean-Freight,London,4725,507.0124997770704,3186.7279575584957,0.01,23.956340614466576
1821,Ocean-Freight,London,8351,385.2189473402743,5262.721440652804,0.01,32.169634292386306
1822,Air-Express,Singapore,8504,2987.9069519555683,4116.2301043751095,0.5,12704.580359715077
1823,Ocean-Freight,London,8125,3685.4681672219776,1355.617938937739,0.01,299.4442885867857
1824,Ocean-Freight,Singapore,6695,3300.377527850257,336.4891884610923,0.01,220.9602754895747
1825,Ground-Truck,Singapore,103,2848.9741819083256,1350.022713110333,0.11,32.27887748102133
1826,Ground-Truck,Singapore,10884,114.31987925355796,3667.625492314091,0.11,136.86833223752973
1827,Ocean-Freight,Shanghai,6426,1860.791519112856,2453.0399247165333,0.01,119.57446301819213
1828,Rail-Link,London,148,2515.879187381959,3851.950090797677,0.03,11.170503591975898
1829,Ocean-Freight,Singapore,4998,2181.705463570697,3758.630593164984,0.01,109.04163906926344
1830,Ground-Truck,London,12458,2069.015672400878,7774.655276522872,0.11,2835.337697144715
1831,Rail-Link,New York,3470,2322.699271986347,3943.1463124549055,0.03,241.79299421377868
1832,Ground-Truck,Shanghai,6774,3842.17603342474,4630.081116869119,0.11,2862.959049546111
1833,Air-Express,Shanghai,7440,722.9926980812752,7813.19979679956,0.5,2689.5328368623436
1834,Ground-Truck,London,13070,3650.6613111228185,1259.0799605261116,0.11,5248.555767001276
1835,Air-Express,Singapore,12388,3201.0033645473013,975.1318819007508,0.5,19827.014840005984
1836,Ocean-Freight,Singapore,3607,4674.337777007987,1092.80102112783,0.01,168.6033636166781
1837,Ocean-Freight,Shanghai,1980,1847.5728847238852,2960.7933103443074,0.01,36.58194311753293
1838,Ocean-Freight,Shanghai,9156,3982.430739328493,3511.977836616103,0.01,364.63135849291683
1839,Ground-Truck,London,3053,3390.784519017658,3285.0871652759824,0.11,1138.7271650217
1840,Air-Express,London,1775,78.7417179589848,5777.230295410095,0.5,69.883274688599
1841,Ground-Truck,Shanghai,2009,567.9180059302803,5404.056149827233,0.11,125.50420013053264
1842,Ground-Truck,New York,7960,2920.951760884658,4044.5097449740974,0.11,2557.5853618306064
1843,Rail-Link,Singapore,11616,114.93245693630888,3050.824233972453,0.03,40.05166259316492
1844,Ocean-Freight,London,3052,2453.501471157018,2243.3818614867178,0.01,74.8808648997122
1845,Rail-Link,Shanghai,194,150.70301088935568,7192.070028496581,0.03,0.8770915233760499
1846,Air-Express,Shanghai,4362,1865.414475209215,3923.1451902250233,0.5,4068.4689704312977
1847,Rail-Link,Singapore,865,4275.415045335134,1464.3203379070158,0.03,110.94702042644671
1848,Ocean-Freight,New York,14792,4534.731720883841,6162.036625669562,0.01,670.7775161531379
1849,Ocean-Freight,London,7519,1507.4269337076062,7903.569827316867,0.01,113.34343114547492
1850,Rail-Link,New York,13405,4510.286540195317,3356.249726318993,0.03,1813.8117321395466
1851,Ground-Truck,London,6174,3423.194616578658,2303.5925669919084,0.11,2324.8283919032297
1852,Ocean-Freight,London,13526,499.7791272820392,1415.1315220436627,0.01,67.60012475616863
1853,Ocean-Freight,New York,5870,3781.353196408623,5506.235059537384,0.01,221.96543262918618
1854,Ground-Truck,New York,10941,3074.092391230776,2646.7497077278867,0.11,3699.7009337701506
1855,Ocean-Freight,Singapore,13505,1701.0375691137738,5377.707343754414,0.01,229.72512370881515
1856,Ground-Truck,New York,6592,3572.6053502491395,6130.488888950422,0.11,2590.5675915726565
1857,Ground-Truck,Shanghai,2425,2962.7767423121213,5565.213006647325,0.11,790.3206960117584
1858,Rail-Link,New York,932,4107.376187936484,3076.7862742600832,0.03,114.84223821470408
1859,Ground-Truck,New York,11515,4279.8532873241365,4404.443413363058,0.11,5421.076166389117
1860,Rail-Link,New York,6976,1682.6049656713917,919.875428851173,0.03,352.1355672157089
1861,Air-Express,Shanghai,8831,2038.1850542075128,7685.094129961801,0.5,8999.606106853274
1862,Ground-Truck,Shanghai,6165,2322.73795201092,865.4068204400489,0.11,1575.1647421562054
1863,Ocean-Freight,London,589,1505.089410094197,1492.5926111313547,0.01,8.864976625454823
1864,Ocean-Freight,Singapore,7331,3004.6506665189104,2976.957657359872,0.01,220.2709403625013
1865,Ground-Truck,Shanghai,2843,3323.9379835550867,3544.5266207666537,0.11,1039.4951255971823
1866,Air-Express,Shanghai,11393,4793.349867333342,2552.670971539168,0.5,27305.317519264383
1867,Ocean-Freight,London,5770,159.00848079400524,7131.620004737824,0.01,9.174789341814103
1868,Ocean-Freight,Shanghai,14208,1845.2863915368168,2730.2331548146103,0.01,262.17829050955095
1869,Rail-Link,London,13321,284.1096768580838,616.1050879875148,0.03,113.53875016279602
1870,Ocean-Freight,London,11258,1775.4417725926614,3121.885973501688,0.01,199.87923475848183
1871,Ocean-Freight,London,11796,3084.111130083645,5150.301821590024,0.01,363.80174890466685
1872,Ocean-Freight,New York,14133,2107.802126778095,1417.9255353032945,0.01,297.89567457754816
1873,Ground-Truck,Shanghai,13134,1270.7320803418163,7363.746128128381,0.11,1835.8774657530357
1874,Air-Express,London,11515,1191.12239911845,5935.0918190512975,0.5,6857.887212924475
1875,Ground-Truck,Shanghai,2008,4182.070427542872,6740.703198145431,0.11,923.7357160356695
1876,Ocean-Freight,New York,1598,1428.6187728815028,7108.310803206488,0.01,22.829327990646416
1877,Rail-Link,Singapore,7812,4139.886310695911,4413.357924760491,0.03,970.2237557746935
1878,Rail-Link,London,4047,5.901648104286551,4016.503522540703,0.03,0.7165190963414301
1879,Ground-Truck,London,14888,1910.115165527599,178.02100010911997,0.11,3128.157404281238
1880,Ocean-Freight,New York,4477,941.1909513567208,2372.9391359719675,0.01,42.13711889224039
1881,Rail-Link,Shanghai,9865,163.6505698598486,4795.897310821106,0.03,48.43238615002219
1882,Ocean-Freight,Singapore,4459,167.28385151049358,5874.7976911354535,0.01,7.459186938852909
1883,Ground-Truck,Singapore,5973,1759.2730135188535,7845.451825891699,0.11,1155.8951480722922
1884,Air-Express,New York,13997,747.5574352333147,3687.058718642644,0.5,5231.780710480352
1885,Air-Express,Singapore,12031,916.1197993677016,4975.311981869189,0.5,5510.918653096409
1886,Ground-Truck,New York,5167,1739.165386518735,6330.085064916936,0.11,988.4894307356533
1887,Ground-Truck,Singapore,11916,4173.747748501198,739.4786986511141,0.11,5470.78159882543
1888,Rail-Link,Singapore,14896,4169.436195888704,5139.617246214742,0.03,1863.2376472187436
1889,Ocean-Freight,New York,1406,332.8923609650949,1828.4173327850049,0.01,4.680466595169234
1890,Ground-Truck,London,7212,3352.886470244581,2316.2153448643626,0.11,2659.911894574431
1891,Ocean-Freight,Singapore,12373,2525.8109778108783,5924.466631911432,0.01,312.51859228454
1892,Ground-Truck,Singapore,5287,1880.4076439151515,4790.562461534334,0.11,1093.5886734717346
1893,Ocean-Freight,Shanghai,6303,3135.921931826255,4112.936256295388,0.01,197.65715936300887
1894,Ocean-Freight,Singapore,8823,4217.9622171036,2933.464389745928,0.01,372.1508064150506
1895,Air-Express,New York,3637,3970.8248753496,4891.388538756488,0.5,7220.945035823247
1896,Ground-Truck,London,5625,1779.9682582940857,7202.857199097735,0.11,1101.3553598194655
1897,Air-Express,New York,14942,382.4278465341247,7428.224434092511,0.5,2857.1184414564455
1898,Ocean-Freight,New York,12688,3405.91409181156,1632.0094050221433,0.01,432.1423799690507
1899,Ground-Truck,London,7820,1503.1209164723014,2180.6693132059067,0.11,1292.9846123494738
1900,Rail-Link,Singapore,11496,3247.829976047827,7465.615054319581,0.03,1120.1116021393746
1901,Ground-Truck,New York,4145,3060.2771319166795,1706.7570084384413,0.11,1395.33335829741
1902,Ocean-Freight,New York,6636,3336.990023156612,264.64578012049685,0.01,221.44265793667282
1903,Ocean-Freight,London,5104,2906.762367428349,2976.805323156587,0.01,148.36115123354293
1904,Air-Express,Singapore,8239,4793.237474727405,6432.190670424577,0.5,19745.741777139545
1905,Ground-Truck,New York,9946,422.1542527245687,1136.0968368906683,0.11,461.8620817358417
1906,Air-Express,New York,13667,385.39930187787576,988.1282632074182,0.5,2633.626129382464
1907,Ground-Truck,New York,13385,4269.863146448286,6591.843002086623,0.11,6286.733003673135
1908,Air-Express,London,10447,724.7165729344913,7906.370793918525,0.5,3785.557018723315
1909,Ground-Truck,New York,6948,4572.044758531863,7968.692778360603,0.11,3494.3223680507326
1910,Air-Express,London,11934,958.3331220948376,563.9887098498745,0.5,5718.373739539896
1911,Rail-Link,New York,6327,4258.720189745853,947.4657813988222,0.03,808.3476792156602
